campaign_id,date,hour,pctr,is_clicked
2632,2018-07-16,04,0.02481,0
1871,2018-07-16,04,0.003654,0
17,2018-07-16,04,0.002406,0
1554,2018-07-16,04,0.01209788952372037,0
27,2018-07-16,04,0.017823603707885757,0
624,2018-07-16,04,0.005958,0
3132,2018-07-16,04,0.001792,0
2066,2018-07-16,04,0.004759428809086792,0
3132,2018-07-16,04,0.002488,0
2195,2018-07-16,04,0.00561,0
1068,2018-07-16,04,0.0016512796804085373,0
3244,2018-07-16,04,0.013700396216858179,0
1314,2018-07-16,04,0.0025143178215203807,0
3131,2018-07-16,04,0.01324601971124694,0
2782,2018-07-16,04,0.03587008492331952,0
3631,2018-07-16,04,0.00766,0
5935,2018-07-16,04,0.08515,0
6468,2018-07-16,04,0.01465307046213653,0
5170,2018-07-16,04,0.031134,0
1554,2018-07-16,04,0.03338,0
6082,2018-07-16,04,0.015,0
2315,2018-07-16,04,0.000181,0
2830,2018-07-16,04,0.000586,0
4308,2018-07-16,04,0.062275,0
4266,2018-07-16,04,0.035538,0
344,2018-07-16,04,0.030713027653075754,0
213,2018-07-16,04,0.0021857910805101887,0
3010,2018-07-16,04,0.013587708856507019,0
3990,2018-07-16,04,0.011285022139669731,0
5765,2018-07-16,04,0.0028154280915673297,0
3299,2018-07-16,04,0.006782254667748696,0
5479,2018-07-16,04,0.004551307518926189,0
4085,2018-07-16,04,0.020934,0
3769,2018-07-16,04,0.035281,0
5228,2018-07-16,04,0.025189624960096555,0
1804,2018-07-16,04,0.00197,0
6058,2018-07-16,04,0.043417,0
918,2018-07-16,04,0.008922,0
227,2018-07-16,04,0.007001748896115516,0
2195,2018-07-16,04,0.005964,0
5644,2018-07-16,04,0.0027094435203478206,0
1286,2018-07-16,04,0.23474814686673878,0
5774,2018-07-16,04,0.006829271534518345,0
1068,2018-07-16,04,0.004771,0
33,2018-07-16,04,0.036268,0
2993,2018-07-16,04,0.007532,0
4408,2018-07-16,04,0.008926,0
4441,2018-07-16,04,0.0056692168718122,0
6118,2018-07-16,04,0.051628,1
2181,2018-07-16,04,0.02278,0
5051,2018-07-16,04,0.007666,0
3132,2018-07-16,04,0.022555,0
2281,2018-07-16,04,0.008972,0
1657,2018-07-16,04,0.0376827991678901,0
3910,2018-07-16,04,0.012528,0
4388,2018-07-16,04,0.1664679735981226,1
5968,2018-07-16,04,0.08046489886311536,0
1950,2018-07-16,04,0.037522,0
1515,2018-07-16,04,0.2314115398721695,0
5845,2018-07-16,04,0.01188269908144325,0
2493,2018-07-16,04,0.040141,0
670,2018-07-16,04,0.0018229681520601734,0
5767,2018-07-16,04,0.028695581345040355,0
2679,2018-07-16,04,0.062946,0
2195,2018-07-16,04,0.008051,0
6501,2018-07-16,04,0.010413,0
1993,2018-07-16,04,0.009018,0
4538,2018-07-16,04,0.032739,0
4533,2018-07-16,04,0.022621993063649398,0
5046,2018-07-16,04,0.00688744802009128,0
1348,2018-07-16,04,0.012561163249113787,0
1016,2018-07-16,04,0.013455,0
6468,2018-07-16,04,0.027928899576453493,0
1199,2018-07-16,04,0.009282,0
2997,2018-07-16,04,0.02571374650475383,0
3476,2018-07-16,04,0.040757,0
2030,2018-07-16,04,0.15410250731225314,1
773,2018-07-16,04,0.001381916953661075,0
2701,2018-07-16,04,0.010411618741283723,0
4155,2018-07-16,04,0.004755,0
2195,2018-07-16,04,0.008686,0
6090,2018-07-16,04,0.056514691817633814,0
4561,2018-07-16,04,0.002944,0
3132,2018-07-16,04,0.025797,0
2241,2018-07-16,04,0.022566,0
6298,2018-07-16,04,0.0012454083457579842,0
3132,2018-07-16,04,0.005415,0
1205,2018-07-16,04,0.013363771254557016,0
4171,2018-07-16,04,0.032695,0
344,2018-07-16,04,0.013031407791987063,0
1721,2018-07-16,04,0.016950336641643197,0
6576,2018-07-16,04,0.009344,0
4167,2018-07-16,04,0.14556203535962106,0
6565,2018-07-16,04,0.01589590582777746,0
1993,2018-07-16,04,0.002769,0
3901,2018-07-16,04,0.019011,0
2195,2018-07-16,04,0.012742,0
4242,2018-07-16,04,0.007732395973191394,0
3229,2018-07-16,04,0.009132,0
48,2018-07-16,04,0.00782773427799344,0
3575,2018-07-16,04,0.020709014993797986,0
2665,2018-07-16,04,0.00839576818734035,0
2185,2018-07-16,04,0.1792695063057542,0
3506,2018-07-16,04,0.04358532003254443,0
1554,2018-07-16,04,0.023012,0
6583,2018-07-16,04,0.007375,0
3071,2018-07-16,04,0.0020974132637338484,0
3132,2018-07-16,04,0.000123,0
3179,2018-07-16,04,0.004865,0
6029,2018-07-16,04,0.08798462152481079,0
3132,2018-07-16,04,0.001868,0
944,2018-07-16,04,0.005475,0
6393,2018-07-16,04,0.0031551423067012804,0
3975,2018-07-16,04,0.004712697054440621,0
5829,2018-07-16,04,0.003183,0
361,2018-07-16,04,0.030482415483310814,0
627,2018-07-16,04,0.036694,0
560,2018-07-16,04,0.0033024305877685546,0
563,2018-07-16,04,0.02373777722299844,0
3299,2018-07-16,04,0.009152065556432122,0
6501,2018-07-16,04,0.011369,0
3228,2018-07-16,04,0.08563128942298144,0
3114,2018-07-16,04,0.0057736845351824715,0
4085,2018-07-16,04,0.010999,0
6452,2018-07-16,04,0.03510925592887072,0
3318,2018-07-16,04,0.0955475055372119,1
5037,2018-07-16,04,0.1146,1
1072,2018-07-16,04,0.017162,0
4772,2018-07-16,04,0.006484032037822862,0
5344,2018-07-16,04,0.016414,0
3226,2018-07-16,04,0.03343,0
2064,2018-07-16,04,0.008263,0
5183,2018-07-16,04,0.007761092987898737,0
4213,2018-07-16,04,0.002642,0
2195,2018-07-16,04,0.011484,0
3571,2018-07-16,04,0.0341351683874242,0
268,2018-07-16,04,0.002459,0
308,2018-07-16,04,0.009399,0
4625,2018-07-16,04,0.08127121106308004,0
2531,2018-07-16,04,0.028486571982046578,0
3700,2018-07-16,04,0.004669,0
6167,2018-07-16,04,0.008391,0
5559,2018-07-16,04,0.031667,0
5644,2018-07-16,04,0.0002616272827108623,0
3880,2018-07-16,04,0.007968806692514568,0
1356,2018-07-16,04,0.043958953985030566,1
3698,2018-07-16,04,0.01910599707969837,0
3514,2018-07-16,04,0.016621,0
751,2018-07-16,04,0.035733,0
3132,2018-07-16,04,0.004165,0
5839,2018-07-16,04,0.005931555903790519,0
5325,2018-07-16,04,0.048535,0
1957,2018-07-16,04,0.009966,0
6088,2018-07-16,04,0.008125,0
6003,2018-07-16,04,0.023074397857469314,0
2572,2018-07-16,04,0.028452,0
3067,2018-07-16,04,0.033377,1
906,2018-07-16,04,0.03542489930987358,0
1038,2018-07-16,04,0.0082378432700634,0
4041,2018-07-16,04,0.057536,0
949,2018-07-16,04,0.13559705879359693,0
162,2018-07-16,04,0.020414699313289316,0
3132,2018-07-16,04,0.037852,1
3880,2018-07-16,04,0.02056553875484876,0
1233,2018-07-16,04,0.0030532266764149536,0
4156,2018-07-16,04,0.012156,0
6111,2018-07-16,04,0.040173,1
2181,2018-07-16,04,0.006915,0
593,2018-07-16,04,0.008805,0
663,2018-07-16,04,0.021275564078385868,0
1881,2018-07-16,04,0.057902,0
4530,2018-07-16,04,0.007471,0
2214,2018-07-16,04,0.0037043719169218095,0
17,2018-07-16,04,0.006313,0
506,2018-07-16,04,0.00415043191667553,0
5090,2018-07-16,04,0.005320459538273516,0
4861,2018-07-16,04,0.001551,0
3132,2018-07-16,04,0.004424,0
1721,2018-07-16,04,0.019701839094404136,0
3132,2018-07-16,04,0.00594,0
1144,2018-07-16,04,0.006889709568225821,0
5829,2018-07-16,04,0.003164,0
5388,2018-07-16,04,0.017,0
2647,2018-07-16,04,0.17294518424606323,0
5855,2018-07-16,04,0.002692,0
1662,2018-07-16,04,0.004815955222055324,0
5606,2018-07-16,04,0.086831,0
4408,2018-07-16,04,0.005385,0
2095,2018-07-16,04,0.004844915322354064,0
4216,2018-07-16,04,0.01133,0
5081,2018-07-16,04,0.002043,0
3514,2018-07-16,04,0.014437617171950638,0
977,2018-07-16,04,0.02841,0
3257,2018-07-16,04,0.01747500822909922,0
1651,2018-07-16,04,0.010094,0
663,2018-07-16,04,0.019183858573295177,0
4219,2018-07-16,04,0.010911,0
1460,2018-07-16,04,0.004167352337390184,0
308,2018-07-16,04,0.016598,0
5564,2018-07-16,04,0.003021,0
3424,2018-07-16,04,0.00254984023838026,0
46,2018-07-16,04,0.033619,0
5777,2018-07-16,04,0.02678,0
3700,2018-07-16,04,0.004825,0
4105,2018-07-16,04,0.034794,0
808,2018-07-16,04,0.0038741192424320615,0
5334,2018-07-16,04,0.024163910888977343,0
6167,2018-07-16,04,0.002367,0
443,2018-07-16,04,0.000547,0
2408,2018-07-16,04,0.099872,0
3666,2018-07-16,04,0.004749,0
5935,2018-07-16,04,0.091428,0
116,2018-07-16,04,0.004967,0
3181,2018-07-16,04,0.010731,0
1953,2018-07-16,04,0.010567,0
3087,2018-07-16,04,0.049222,0
2196,2018-07-16,04,0.016594,0
3631,2018-07-16,04,0.004312,0
6582,2018-07-16,04,0.296962,0
3776,2018-07-16,04,0.010098,0
3700,2018-07-16,04,0.005598,0
2720,2018-07-16,04,0.008092946372926235,0
3337,2018-07-16,04,0.00205957366754394,0
4609,2018-07-16,04,0.010745,0
2012,2018-07-16,04,0.006236,0
2775,2018-07-16,04,0.012066,0
259,2018-07-16,04,0.008681,0
2195,2018-07-16,04,0.013172,0
1407,2018-07-16,04,0.018752,0
2224,2018-07-16,04,0.014963068474948406,0
1269,2018-07-16,04,0.005446,0
28,2018-07-16,04,0.016182842979187765,0
1480,2018-07-16,04,0.349636,0
6317,2018-07-16,04,0.028543034758442627,0
3743,2018-07-16,04,0.031428373346030714,0
1309,2018-07-16,04,0.014695346355438232,0
1144,2018-07-16,04,0.000424,0
1652,2018-07-16,04,0.0004748234498311649,0
3730,2018-07-16,04,0.009308312842041255,0
3505,2018-07-16,04,0.017920148389127106,0
5129,2018-07-16,04,0.006572,0
2987,2018-07-16,04,0.001931748171114828,0
3214,2018-07-16,04,0.004635747030372589,0
2913,2018-07-16,04,0.013203,0
1068,2018-07-16,04,0.000297584087724681,0
913,2018-07-16,04,0.004509,0
5451,2018-07-16,04,0.08957370292391628,0
6403,2018-07-16,04,0.007419,0
1606,2018-07-16,04,0.024437,0
5209,2018-07-16,04,0.004285546242333948,0
4979,2018-07-16,04,0.007713,0
4421,2018-07-16,04,0.010857683037637733,0
4643,2018-07-16,04,0.00364,0
2088,2018-07-16,04,0.044179,0
3393,2018-07-16,04,0.0022147530763485246,0
267,2018-07-16,04,0.003146,0
2181,2018-07-16,04,0.01231,0
873,2018-07-16,04,0.03624525982937589,0
3844,2018-07-16,04,0.012672,0
4508,2018-07-16,04,0.005078,0
308,2018-07-16,04,0.007315,0
2830,2018-07-16,04,0.004356,0
5626,2018-07-16,04,0.038145,0
1721,2018-07-16,04,0.010620725901685654,0
3132,2018-07-16,04,0.009757,0
3201,2018-07-16,04,0.031616,0
2507,2018-07-16,04,0.013752844215393065,0
6007,2018-07-16,04,0.010672069044624442,0
3494,2018-07-16,04,0.011559418651921675,0
5987,2018-07-16,04,0.036668,0
3897,2018-07-16,04,0.045843974031813436,0
1437,2018-07-16,04,0.048722,0
4724,2018-07-16,04,0.007946611069292295,0
6468,2018-07-16,04,0.006364568763762714,0
5787,2018-07-16,04,0.017212318134857445,0
2336,2018-07-16,04,0.02130119112765789,0
1271,2018-07-16,04,0.00364944986958988,0
308,2018-07-16,04,0.002194,0
3769,2018-07-16,04,0.054203,0
1390,2018-07-16,04,0.002759,0
3393,2018-07-16,04,0.003322675278842796,0
6105,2018-07-16,04,0.032643,0
2854,2018-07-16,04,0.018696517926029863,0
2195,2018-07-16,04,0.078161,0
382,2018-07-16,04,0.030082,0
3132,2018-07-16,04,0.004283,0
155,2018-07-16,04,0.020739,0
3700,2018-07-16,04,0.005003,0
6062,2018-07-16,04,0.053717,0
2720,2018-07-16,04,0.0018716874397747933,0
1772,2018-07-16,04,0.016087,0
1265,2018-07-16,04,0.038099,0
5559,2018-07-16,04,0.069695,0
4681,2018-07-16,04,0.017349102221633307,0
3112,2018-07-16,04,0.005575,0
5170,2018-07-16,04,0.001187,0
2507,2018-07-16,04,0.021752781619485462,0
1844,2018-07-16,04,0.008560644453917628,0
5127,2018-07-16,04,0.006359,0
5290,2018-07-16,04,0.02585076304858923,0
4155,2018-07-16,04,0.005085,0
6242,2018-07-16,04,0.0035133366918153955,0
5149,2018-07-16,04,0.006821485617462545,0
4617,2018-07-16,04,0.003165,0
4904,2018-07-16,04,0.000636,0
2750,2018-07-16,04,0.073332,0
5081,2018-07-16,04,0.002075270290001514,0
4308,2018-07-16,04,0.288757,0
1774,2018-07-16,04,0.009458,0
3742,2018-07-16,04,0.0194650993212983,0
1476,2018-07-16,04,0.006723121440464631,0
5564,2018-07-16,04,0.010721,0
4725,2018-07-16,04,0.01307,0
2746,2018-07-16,04,0.029842514694260434,0
2156,2018-07-16,04,0.012176,0
3299,2018-07-16,04,0.007071755036812276,0
5920,2018-07-16,04,0.003654451967877103,0
6282,2018-07-16,04,0.007438,0
2863,2018-07-16,04,0.00113,0
5859,2018-07-16,04,0.006666,0
3017,2018-07-16,04,0.018638,0
3844,2018-07-16,04,0.004991,0
2195,2018-07-16,04,0.003378,0
2879,2018-07-16,04,0.01361888613642007,0
2240,2018-07-16,04,0.027812671063020825,1
436,2018-07-16,04,0.011495,0
6463,2018-07-16,04,0.073634,0
1940,2018-07-16,04,0.005645729289013892,0
2987,2018-07-16,04,0.0069305458098677915,0
5199,2018-07-16,04,0.049484,0
3132,2018-07-16,04,0.049051,0
3132,2018-07-16,04,0.000588,0
3639,2018-07-16,04,0.007072,0
1772,2018-07-16,04,0.010708,0
1208,2018-07-16,04,0.113609,0
1772,2018-07-16,04,0.014247,0
6423,2018-07-16,04,0.01910072095699236,0
4208,2018-07-16,04,0.002974,0
256,2018-07-16,04,0.02940621012479067,0
5777,2018-07-16,04,0.008607,0
4255,2018-07-16,04,0.013368722285929852,0
3631,2018-07-16,04,0.003861,0
1871,2018-07-16,04,0.008874,0
4797,2018-07-16,04,0.030143834952244535,0
2195,2018-07-16,04,0.007318,0
2195,2018-07-16,04,0.011844,0
6132,2018-07-16,04,0.008365,0
1602,2018-07-16,04,0.019827,0
4368,2018-07-16,04,0.030722,0
2960,2018-07-16,04,0.212578,0
2314,2018-07-16,04,0.022355,0
2419,2018-07-16,04,0.009688881485498584,0
5158,2018-07-16,04,0.0013480930370772736,0
2158,2018-07-16,04,0.014761,0
3403,2018-07-16,04,0.006878,0
6199,2018-07-16,04,0.04284078948912025,0
17,2018-07-16,04,0.00212,0
152,2018-07-16,04,0.010542,0
3132,2018-07-16,04,0.027935,0
3631,2018-07-16,04,0.003861,0
3037,2018-07-16,04,0.020106070642724634,0
359,2018-07-16,04,0.0010169823946007076,0
740,2018-07-16,04,0.01801365269537684,0
5564,2018-07-16,04,0.000371,0
5644,2018-07-16,04,0.004250628794725984,0
1144,2018-07-16,04,0.01213796583252311,0
3741,2018-07-16,04,0.016690570181857795,0
3132,2018-07-16,04,0.004363,0
4597,2018-07-16,04,0.009477,0
5626,2018-07-16,04,0.050428,0
698,2018-07-16,04,0.012446,0
3776,2018-07-16,04,0.00247,0
2421,2018-07-16,04,0.02426,0
1772,2018-07-16,04,0.034046,0
3386,2018-07-16,04,0.032265,0
3506,2018-07-16,04,0.0015201499203882413,0
3299,2018-07-16,04,0.003652154431165196,0
2507,2018-07-16,04,0.018572979326780883,0
5092,2018-07-16,04,0.030330877202228306,0
524,2018-07-16,04,0.028571,0
4268,2018-07-16,04,0.01095,0
2195,2018-07-16,04,0.007257,0
4696,2018-07-16,04,0.0019842715590260925,0
120,2018-07-16,04,0.024949,0
2989,2018-07-16,04,0.012493401676893234,0
4538,2018-07-16,04,0.10582456421026587,0
661,2018-07-16,04,0.014236,0
2845,2018-07-16,04,0.022835,0
2244,2018-07-16,04,0.0055359507589054216,0
3512,2018-07-16,04,0.030777051038846377,0
6371,2018-07-16,04,0.005157,0
6098,2018-07-16,04,0.002136,0
4789,2018-07-16,04,0.026915,0
5069,2018-07-16,04,0.03832,0
4398,2018-07-16,04,0.019289,0
2156,2018-07-16,04,0.008674,0
6096,2018-07-16,04,0.08139949314204223,0
4128,2018-07-16,04,0.0032491219613701105,0
3920,2018-07-16,04,0.008887,0
2043,2018-07-16,04,0.007976,0
1512,2018-07-16,04,0.04681263646191073,0
3299,2018-07-16,04,0.008996106245469303,0
2064,2018-07-16,04,0.018175,0
5013,2018-07-16,04,0.005133,0
1554,2018-07-16,04,0.017480847034510225,0
4952,2018-07-16,04,0.004032215605240781,0
4250,2018-07-16,04,0.00623810060212135,0
757,2018-07-16,04,0.06617612811864913,0
3815,2018-07-16,04,0.064278,0
2195,2018-07-16,04,0.001788,0
3700,2018-07-16,04,0.000235,0
4596,2018-07-16,04,0.003294,0
4476,2018-07-16,04,0.020847,0
4845,2018-07-16,04,0.027245596846021708,0
6062,2018-07-16,04,0.012451,0
2083,2018-07-16,04,0.002617,0
4832,2018-07-16,04,0.036031,0
3193,2018-07-16,04,0.020513,0
6582,2018-07-16,04,0.009773,0
3696,2018-07-16,04,0.10080108371138574,0
4628,2018-07-16,04,0.024319490420235408,0
1891,2018-07-16,04,0.05177410715927947,0
3191,2018-07-16,04,0.029133221246017145,0
3716,2018-07-16,04,0.006998,0
5728,2018-07-16,04,0.018626,0
1265,2018-07-16,04,0.012511,0
4597,2018-07-16,04,0.001712,0
3639,2018-07-16,04,0.054996,0
3132,2018-07-16,04,0.0048,0
308,2018-07-16,04,0.002748,0
2128,2018-07-16,04,0.014727032041002064,0
21,2018-07-16,04,0.02065,0
2773,2018-07-16,04,0.006898,0
4911,2018-07-16,04,0.013072,0
2989,2018-07-16,04,0.0012113161996656562,0
596,2018-07-16,04,0.004028448896238115,0
3089,2018-07-16,04,0.0018489816935940181,0
1089,2018-07-16,04,0.003202,0
4028,2018-07-16,04,0.006657812685336452,0
1144,2018-07-16,04,0.042178,0
2507,2018-07-16,04,0.05753862875781951,0
3878,2018-07-16,04,0.05305120622577891,0
5427,2018-07-16,04,0.00003229639820445664,0
3393,2018-07-16,04,0.0035465011868038693,0
5404,2018-07-16,04,0.012899,0
3458,2018-07-16,04,0.00269,0
3132,2018-07-16,04,0.001413,0
2100,2018-07-16,04,0.0023906810104548934,0
2459,2018-07-16,04,0.04007466796248406,0
4400,2018-07-16,04,0.036979,0
3019,2018-07-16,04,0.007372,0
232,2018-07-16,04,0.00165,0
2102,2018-07-16,04,0.036962,1
1017,2018-07-16,04,0.013256,0
3244,2018-07-16,04,0.008959,0
3159,2018-07-16,04,0.00643,0
5263,2018-07-16,04,0.03865555949434638,0
823,2018-07-16,04,0.029944,0
5564,2018-07-16,04,0.005263,0
5352,2018-07-16,04,0.01368633607000485,0
